model_id,short_name,variant,temperature,dataset,dataset_category,condition,n,error_rate,refusal_rate,endorsed_rate
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,immutable_facts_minimal,general,asch_zhu_unanimous_confident,45,0.48888888888888893,0.18,0.08695652173913043
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,immutable_facts_minimal,general,authoritative_bias,48,0.41666666666666663,0.14,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,immutable_facts_minimal,general,authority_trust,48,0.625,0.26,0.18
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,immutable_facts_minimal,general,control,41,0.4390243902439024,0.36,0.023255813953488372
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,48,0.5,0.14,0.061224489795918366
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_knowledge,knowledge,authoritative_bias,47,0.42553191489361697,0.12,0.06
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_knowledge,knowledge,authority_trust,48,0.5208333333333333,0.22,0.1836734693877551
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_knowledge,knowledge,control,43,0.5116279069767442,0.38,0.022727272727272728
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_math,math,asch_zhu_unanimous_confident,50,0.09999999999999998,0.0,0.02
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_math,math,authoritative_bias,49,0.10204081632653061,0.0,0.06382978723404255
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_math,math,authority_trust,49,0.061224489795918324,0.0,0.04081632653061224
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_math,math,control,49,0.04081632653061229,0.02,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_science,science,asch_zhu_unanimous_confident,48,0.20833333333333337,0.02,0.0625
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_science,science,authoritative_bias,48,0.20833333333333337,0.0,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_science,science,authority_trust,50,0.28,0.02,0.12
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,mmlu_science,science,control,47,0.2978723404255319,0.16,0.02127659574468085
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,49,0.6938775510204082,0.08,0.24489795918367346
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,social_conventions_minimal,opinion,authoritative_bias,48,0.5833333333333333,0.0,0.14285714285714285
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,social_conventions_minimal,opinion,authority_trust,50,0.5800000000000001,0.12,0.20408163265306123
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,social_conventions_minimal,opinion,control,46,0.5652173913043479,0.12,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,truthfulqa,truthfulness,asch_zhu_unanimous_confident,48,0.27083333333333337,0.02,0.12244897959183673
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,truthfulqa,truthfulness,authoritative_bias,49,0.18367346938775508,0.0,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,truthfulqa,truthfulness,authority_trust,50,0.24,0.02,0.16
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,truthfulqa,truthfulness,control,50,0.30000000000000004,0.0,0.26
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,arc,reasoning,asch_zhu_unanimous_confident,50,0.45999999999999996,0.0,0.06
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,arc,reasoning,authoritative_bias,47,0.46808510638297873,0.02,0.08163265306122448
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,arc,reasoning,authority_trust,50,0.45999999999999996,0.0,0.24
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,arc,reasoning,control,48,0.4375,0.1,0.02040816326530612
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,gsm8k,math,asch_zhu_unanimous_confident,50,0.040000000000000036,0.0,0.02040816326530612
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,gsm8k,math,authoritative_bias,50,0.020000000000000018,0.0,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,gsm8k,math,authority_trust,50,0.040000000000000036,0.0,0.02
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,gsm8k,math,control,50,0.020000000000000018,0.0,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,immutable_facts_minimal,general,asch_zhu_unanimous_confident,46,0.4565217391304348,0.18,0.0425531914893617
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,immutable_facts_minimal,general,authoritative_bias,46,0.3913043478260869,0.16,0.08333333333333333
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,immutable_facts_minimal,general,authority_trust,49,0.6326530612244898,0.24,0.24
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,immutable_facts_minimal,general,control,42,0.5,0.34,0.023255813953488372
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,47,0.5106382978723405,0.12,0.08163265306122448
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_knowledge,knowledge,authoritative_bias,50,0.5,0.1,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_knowledge,knowledge,authority_trust,49,0.5918367346938775,0.3,0.20408163265306123
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_knowledge,knowledge,control,41,0.46341463414634143,0.34,0.023809523809523808
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_math,math,asch_zhu_unanimous_confident,50,0.07999999999999996,0.0,0.020833333333333332
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_math,math,authoritative_bias,49,0.061224489795918324,0.02,0.02
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_math,math,authority_trust,50,0.12,0.0,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_math,math,control,50,0.07999999999999996,0.0,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_science,science,asch_zhu_unanimous_confident,49,0.22448979591836737,0.02,0.0625
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_science,science,authoritative_bias,48,0.1875,0.02,0.08333333333333333
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_science,science,authority_trust,49,0.2857142857142857,0.02,0.08
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,mmlu_science,science,control,48,0.29166666666666663,0.14,0.020833333333333332
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,48,0.625,0.08,0.16666666666666666
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,social_conventions_minimal,opinion,authoritative_bias,49,0.6734693877551021,0.0,0.16
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,social_conventions_minimal,opinion,authority_trust,48,0.6041666666666667,0.14,0.2857142857142857
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,social_conventions_minimal,opinion,control,47,0.5531914893617021,0.12,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,truthfulqa,truthfulness,asch_zhu_unanimous_confident,50,0.28,0.02,0.12
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,truthfulqa,truthfulness,authoritative_bias,50,0.14,0.0,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,truthfulqa,truthfulness,authority_trust,50,0.19999999999999996,0.0,0.1
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.6,truthfulqa,truthfulness,control,50,0.24,0.0,0.16
