idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
733,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-43-748,0.0000,0.6667,0.6667,0.0000,0.1000,0.1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
734,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-31-405,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
735,unknown,unmapped,tulu-3-sft-personas-math-grade-request-2-103,0.3333,0.5000,0.1667,0.0241,0.0367,0.0126,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,mistral-24b,llm_judged
736,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-38-96,0.5000,0.2500,-0.2500,0.0435,0.0082,-0.0352,0,1,1,0,3,-3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.6004,-0.6004,phi4-mini-instruct,gemma3-27b,llm_judged
737,unknown,unmapped,tulu-3-sft-personas-math-request-41-974,0.8000,0.8000,0.0000,0.1113,0.1481,0.0368,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
738,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-28-478,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,olmo2-1b,llm_judged
739,unknown,unmapped,flan_v2_converted-request-83-484,0.5000,1.0000,0.5000,0.2319,0.3774,0.1455,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0704,0.0000,2.0704,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
740,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-53-301,0.5000,0.0000,-0.5000,0.0563,0.2857,0.2294,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,olmo2-7b,llm_judged
741,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-3-390,0.0000,1.0000,1.0000,0.0000,0.1212,0.1212,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4801,0.0000,0.4801,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
742,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-43-874,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3674,0.0000,0.3674,olmo2-13b,yi-34b,llm_judged
743,unknown,unmapped,multiturn_related_query_qwen_525,0.2000,0.4000,0.2000,0.0584,0.1549,0.0965,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2072,0.0000,0.2072,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
744,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-27-742,0.0000,0.0000,0.0000,0.0000,0.0938,0.0938,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
745,unknown,unmapped,tulu-3-sft-personas-algebra-request-4-200,0.4000,0.2500,-0.1500,0.0398,0.1032,0.0635,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.1729,0.0000,0.1729,qwen3-no_reasoning-4b,olmo2-13b,llm_judged
746,unknown,unmapped,filtered_wc_sample_500k-request-21-816,0.0000,0.0000,0.0000,0.0096,0.0188,0.0092,0,0,0,0,4,-4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,1.1383,-1.1383,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
747,unknown,unmapped,tulu-3-sft-personas-math-request-78-166,0.4000,0.2000,-0.2000,0.0718,0.0438,-0.0280,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.3477,0.0000,0.3477,gemma3-27b,olmo2-13b,llm_judged
748,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-49-940,0.5000,0.0000,-0.5000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
749,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-390-884,0.0000,0.0000,0.0000,0.0354,0.0568,0.0214,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
750,unknown,unmapped,IF_sft_data_verified_permissive-request-11-5,0.0000,1.0000,1.0000,0.1346,0.0494,-0.0852,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,olmo2-13b,llm_judged
751,unknown,unmapped,tulu-3-sft-personas-math-request-128-822,0.4000,0.3333,-0.0667,0.2000,0.1065,-0.0935,0,0,0,0,2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.7278,-0.7278,qwen3-no_reasoning-0.6b,yi-34b,llm_judged
752,unknown,unmapped,filtered_wc_sample_500k-request-32-194,0.2500,0.0000,-0.2500,0.0583,0.0305,-0.0277,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5020,0.0000,0.5020,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
753,unknown,unmapped,tulu-3-sft-coconot-regenerated-request-9-864,1.0000,0.0000,-1.0000,0.0000,0.0698,0.0698,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
754,unknown,unmapped,multiturn_self_talk_gpt_139,0.0000,0.0000,0.0000,0.0000,0.0370,0.0370,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_self_talk
755,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-11-807,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
756,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-6-166,1.0000,0.0000,-1.0000,0.0000,0.0051,0.0051,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
757,unknown,unmapped,filtered_wc_sample_500k-request-232-134,1.0000,1.0000,0.0000,0.1290,0.1905,0.0614,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
758,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-49-224,0.0000,0.0000,0.0000,0.1098,0.0642,-0.0457,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-7b,llm_judged
759,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-88-532,0.0000,0.0000,0.0000,0.0934,0.0909,-0.0025,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,yi-9b,llm_judged
760,unknown,unmapped,tulu_v3.9_sciriff_10k-request-4-467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
761,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-19-905,1.0000,1.0000,0.0000,0.0000,0.1463,0.1463,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
762,unknown,unmapped,tulu-3-sft-personas-math-request-10-53,0.5000,0.4000,-0.1000,0.2511,0.1828,-0.0683,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,qwen3-no_reasoning-0.6b,llm_judged
763,unknown,unmapped,tulu-3-sft-personas-math-grade-request-5-672,0.0000,0.0000,0.0000,0.0994,0.0364,-0.0631,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-13b,yi-9b,llm_judged
764,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-43-153,0.0000,0.0000,0.0000,0.0270,0.0000,-0.0270,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,2.0964,-2.0964,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
765,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-1-282,0.2500,0.2500,0.0000,0.0051,0.0000,-0.0051,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,olmo2-7b,llm_judged
766,unknown,unmapped,filtered_wc_sample_500k-request-379-615,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,olmo2-7b,llm_judged
767,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-80-585,1.0000,1.0000,0.0000,0.5000,0.5833,0.0833,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
768,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-50-528,1.0000,0.0000,-1.0000,0.0667,1.0000,0.9333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-4b,phi4-mini-instruct,llm_judged
769,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-84-554,0.0000,0.0000,0.0000,0.2160,0.1238,-0.0923,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,olmo2-1b,llm_judged
770,unknown,unmapped,correct-python-sft-187k-request-170-167,0.5000,0.4000,-0.1000,0.1889,0.0603,-0.1286,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,olmo2-1b,llm_judged
771,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-58-577,0.2500,0.3333,0.0833,0.0014,0.0011,-0.0003,0,0,0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7019,0.0000,0.7019,gpt-120b,gemma3-27b,llm_judged
772,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-66-371,0.2500,0.3333,0.0833,0.0000,0.1207,0.1207,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
773,unknown,unmapped,tulu-3-sft-personas-math-request-63-214,0.7500,0.7500,0.0000,0.0969,0.0547,-0.0422,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
774,unknown,unmapped,tulu-3-sft-personas-math-grade-request-28-530,0.0000,0.0000,0.0000,0.0000,0.0175,0.0175,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,1.0406,-1.0406,olmo2-13b,qwen3-coder-no_reasoning-30b-3a,llm_judged
775,unknown,unmapped,flan_v2_converted-request-49-693,0.0000,0.0000,0.0000,0.0000,0.7000,0.7000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
776,unknown,unmapped,tulu-3-sft-personas-math-request-118-786,0.2000,0.2000,0.0000,0.0793,0.0647,-0.0146,0,0,0,3,2,1,0,0,5,3,-2,0,0,0,1,0,-1,0,0,0,0.1755,0.2350,-0.0595,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-8b,llm_judged
777,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-100-87,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
778,unknown,unmapped,multiturn_related_query_gpt_1450,0.3333,0.5000,0.1667,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
779,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-47-916,1.0000,0.5000,-0.5000,0.0000,0.0303,0.0303,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
780,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-61-814,0.0000,0.0000,0.0000,0.1940,0.1952,0.0012,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-9b,llm_judged
781,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-36-487,0.0000,0.0000,0.0000,0.0728,0.0505,-0.0223,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
782,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-337-172,1.0000,1.0000,0.0000,0.0625,0.0000,-0.0625,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-32b,phi4-mini-instruct,llm_judged
783,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-108-607,0.2000,0.2000,0.0000,0.0581,0.1039,0.0458,0,0,0,0,4,-4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.5785,-0.5785,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
784,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-12-625,0.0000,0.0000,0.0000,0.0000,0.0741,0.0741,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-0.6b,llm_judged
785,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-54-680,0.0000,0.0000,0.0000,0.0308,0.1163,0.0855,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
786,unknown,unmapped,correct-python-sft-187k-request-83-815,0.0000,0.0000,0.0000,0.0557,0.0783,0.0226,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,olmo2-1b,llm_judged
787,unknown,unmapped,correct-python-sft-187k-request-51-443,0.0000,0.0000,0.0000,0.0090,0.0240,0.0150,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
788,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-22-916,0.2500,0.5000,0.2500,0.1170,0.0516,-0.0654,1,0,-1,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-34b,llm_judged
789,unknown,unmapped,tulu-3-sft-personas-math-request-78-482,0.4000,0.4000,0.0000,0.0337,0.0647,0.0310,0,0,0,0,2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.3840,-0.3840,qwq-32b,qwen3-no_reasoning-1.7b,llm_judged
790,unknown,unmapped,flan_v2_converted-request-14-411,0.6667,0.6667,0.0000,0.3462,0.2000,-0.1462,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
791,unknown,unmapped,multiturn_repeat_qwen_1798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
792,unknown,unmapped,filtered_wc_sample_500k-request-104-214,1.0000,1.0000,0.0000,0.0537,0.3348,0.2811,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3304,0.3679,-0.0376,qwen3-no_reasoning-30b-3a,olmo2-1b,llm_judged
793,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-40-944,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
794,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-33-294,0.0000,0.0000,0.0000,0.0011,0.0165,0.0154,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1564,0.0000,0.1564,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
795,unknown,unmapped,tulu-3-sft-personas-math-request-75-637,1.0000,0.2000,-0.8000,0.0930,0.0049,-0.0882,0,0,0,0,1,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.3203,-0.3203,yi-9b,qwen3-coder-no_reasoning-30b-3a,llm_judged
796,unknown,unmapped,filtered_wc_sample_500k-request-90-437,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,olmo2-13b,llm_judged
797,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-223-976,0.0000,0.0000,0.0000,0.0000,0.4167,0.4167,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-0.6b,llm_judged
798,unknown,unmapped,personahub_code_v2_34999-request-8-148,0.5000,0.3333,-0.1667,0.1377,0.3833,0.2456,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
799,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-53-811,0.5000,0.5000,0.0000,0.0145,0.0060,-0.0085,0,0,0,0,1,-1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.5013,-0.5013,olmo2-32b,phi4-mini-instruct,llm_judged
800,unknown,unmapped,personahub_code_v2_34999-request-29-173,0.8000,0.6667,-0.1333,0.0644,0.0657,0.0012,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,olmo2-1b,llm_judged
801,unknown,unmapped,filtered_wc_sample_500k-request-387-925,0.0000,0.0000,0.0000,0.0000,0.2632,0.2632,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,qwen3-no_reasoning-8b,llm_judged
802,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-27-259,0.0000,0.0000,0.0000,0.0000,0.0199,0.0199,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-1.7b,llm_judged
803,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-36-690,0.0000,0.0000,0.0000,0.1000,0.1394,0.0394,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-coder-no_reasoning-30b-3a,qwen3-no_reasoning-1.7b,llm_judged
804,unknown,unmapped,filtered_wc_sample_500k-request-479-861,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1633,1632,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
805,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-41-102,1.0000,1.0000,0.0000,0.0714,0.1034,0.0320,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
806,unknown,unmapped,filtered_wc_sample_500k-request-415-174,1.0000,1.0000,0.0000,0.0000,0.5106,0.5106,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
807,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-120-838,1.0000,1.0000,0.0000,0.0217,0.0833,0.0616,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,olmo2-1b,llm_judged
808,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-271-146,0.2500,0.3333,0.0833,0.0267,0.0333,0.0067,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,olmo2-13b,llm_judged
809,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-9-25,1.0000,0.0000,-1.0000,0.0227,0.0000,-0.0227,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
810,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-60-741,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
811,unknown,unmapped,tulu-3-sft-personas-math-request-64-316,0.6000,0.6000,0.0000,0.0614,0.1502,0.0887,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
812,unknown,unmapped,correct-python-sft-187k-request-168-928,0.6000,0.3333,-0.2667,0.0093,0.1217,0.1124,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,olmo2-1b,llm_judged
813,unknown,unmapped,IF_sft_data_verified_permissive-request-27-190,0.6667,1.0000,0.3333,0.1492,0.6977,0.5485,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3635,0.0000,0.3635,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
814,unknown,unmapped,tulu-3-sft-personas-math-request-10-263,0.5000,0.4000,-0.1000,0.0997,0.0610,-0.0387,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1806,0.3133,-0.1326,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-14b,llm_judged
815,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-17-772,1.0000,1.0000,0.0000,0.5000,1.0000,0.5000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
816,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-67-783,0.2000,0.2000,0.0000,0.1270,0.1571,0.0302,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
817,unknown,unmapped,multiturn_self_talk_qwen_229,0.3333,0.3333,0.0000,0.0690,0.0331,-0.0358,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
818,unknown,unmapped,correct-python-sft-187k-request-179-63,0.6000,0.5000,-0.1000,0.0725,0.1197,0.0472,0,0,0,0,1,-1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.2825,-0.2825,qwen3-no_reasoning-14b,phi4-mini-instruct,llm_judged
819,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-76-265,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-1b,yi-34b,llm_judged
820,unknown,unmapped,flan_v2_converted-request-46-96,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,olmo2-7b,llm_judged
821,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-33-559,0.0000,0.0000,0.0000,0.0000,0.0419,0.0419,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-0.6b,llm_judged
