idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
48868,unknown,unmapped,tulu-3-sft-personas-math-request-72-763,0.5000,1.0000,0.5000,0.0746,0.0833,0.0088,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-1b,llm_judged
48869,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-289-417,0.0000,0.0000,0.0000,0.0041,0.0000,-0.0041,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-13b,llm_judged
48870,unknown,unmapped,correct-python-sft-187k-request-117-858,0.4000,0.4000,0.0000,0.0881,0.1724,0.0843,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48871,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-32-781,0.0000,0.5000,0.5000,0.1400,0.0000,-0.1400,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48872,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-54-919,0.0000,0.0000,0.0000,1.0000,0.1889,-0.8111,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,yi-34b,llm_judged
48873,unknown,unmapped,tulu-3-sft-personas-math-request-64-689,0.4000,0.4000,0.0000,0.0517,0.0828,0.0311,0,0,0,0,2,-2,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.5098,-0.5098,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48874,unknown,unmapped,multiturn_related_query_qwen_1342,0.2000,0.2000,0.0000,0.0904,0.0562,-0.0342,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
48875,unknown,unmapped,flan_v2_converted-request-69-4,1.0000,0.5000,-0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,qwen3-no_reasoning-0.6b,llm_judged
48876,unknown,unmapped,filtered_wc_sample_500k-request-75-650,0.0000,0.0000,0.0000,0.0124,0.0023,-0.0101,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,olmo2-7b,llm_judged
48877,unknown,unmapped,correct-python-sft-187k-request-42-425,0.0000,0.0000,0.0000,0.0091,0.0426,0.0335,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48878,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-23-359,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,qwen3-no_reasoning-0.6b,llm_judged
48879,unknown,unmapped,personahub_code_v2_34999-request-9-129,0.8000,0.4000,-0.4000,0.2609,0.4727,0.2119,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48880,unknown,unmapped,tulu-3-sft-personas-math-request-28-627,0.5000,0.4000,-0.1000,0.0318,0.0884,0.0566,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-0.6b,llm_judged
48881,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-21-352,0.0000,0.0000,0.0000,0.0254,0.1461,0.1207,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-1b,llm_judged
48882,unknown,unmapped,tulu_v3.9_sciriff_10k-request-10-652,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48883,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-29-448,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48884,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-127-821,0.0000,1.0000,1.0000,0.0128,0.0476,0.0348,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48885,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-98-167,0.0000,0.0000,0.0000,0.0117,0.0000,-0.0117,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,olmo2-1b,llm_judged
48886,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-59-249,0.1667,0.2000,0.0333,0.0000,0.0006,0.0006,0,0,0,0,0,0,0,0,2,20,18,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48887,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-76-122,0.0000,0.0000,0.0000,0.1468,0.0816,-0.0652,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,qwen3-no_reasoning-0.6b,llm_judged
48888,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-28-826,0.0000,0.0000,0.0000,0.0078,0.0053,-0.0026,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48889,unknown,unmapped,DaringAnteater-prefs_olmo2_7b-request-2-813,0.3333,0.5000,0.1667,0.2658,0.6738,0.4080,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,olmo2-1b,llm_judged
48890,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-22-720,0.0000,0.0000,0.0000,0.0000,0.0217,0.0217,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48891,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-18-82,0.0000,0.0000,0.0000,0.0106,0.0267,0.0160,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48892,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-61-9,0.0000,0.0000,0.0000,0.1164,0.1118,-0.0046,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,olmo2-1b,llm_judged
48893,unknown,unmapped,tulu-3-sft-personas-algebra-request-20-980,0.4000,0.4000,0.0000,0.0866,0.0570,-0.0296,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48894,unknown,unmapped,correct-python-sft-187k-request-127-807,0.2500,0.5000,0.2500,0.0622,0.0000,-0.0622,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-13b,phi4-mini-instruct,llm_judged
48895,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-131-132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-1.7b,llm_judged
48896,unknown,unmapped,multiturn_self_talk_qwen_599,1.0000,0.0000,-1.0000,0.0530,0.0648,0.0118,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
48897,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-6-123,0.0000,0.0000,0.0000,0.0285,0.0848,0.0564,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48898,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-62-667,0.0000,0.0000,0.0000,0.0000,0.2564,0.2564,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,qwen3-no_reasoning-0.6b,llm_judged
48899,unknown,unmapped,tulu_v3.9_aya_100k-request-9-370,0.5000,0.0000,-0.5000,0.0172,0.0000,-0.0172,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-9b,llm_judged
48900,unknown,unmapped,filtered_wc_sample_500k-request-8-99,1.0000,0.0000,-1.0000,0.0625,0.0000,-0.0625,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48901,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-58-333,1.0000,1.0000,0.0000,0.0862,0.0836,-0.0026,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,olmo2-7b,llm_judged
48902,unknown,unmapped,multiturn_paraphrase_qwen_1883,0.5000,0.0000,-0.5000,0.0000,0.8750,0.8750,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
48903,unknown,unmapped,correct-python-sft-187k-request-126-874,0.5000,0.5000,0.0000,0.1186,0.2059,0.0873,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,qwen3-no_reasoning-0.6b,llm_judged
48904,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-99-204,0.0000,0.0000,0.0000,0.0000,0.0141,0.0141,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,yi-9b,llm_judged
48905,unknown,unmapped,correct-python-sft-187k-request-131-219,0.2500,0.2500,0.0000,0.1818,0.0667,-0.1152,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,yi-34b,llm_judged
48906,unknown,unmapped,correct-python-sft-187k-request-184-278,0.3333,0.4000,0.0667,0.1256,0.0733,-0.0522,0,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,olmo2-1b,llm_judged
48907,unknown,unmapped,correct-python-sft-187k-request-86-343,0.0000,0.0000,0.0000,0.0421,0.0481,0.0061,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-4b,olmo2-1b,llm_judged
48908,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-3-303,0.2500,1.0000,0.7500,0.0499,0.0207,-0.0293,0,0,0,0,2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.6335,-0.6335,qwq-32b,yi-9b,llm_judged
48909,unknown,unmapped,correct-python-sft-187k-request-27-558,0.0000,0.0000,0.0000,0.0120,0.0123,0.0003,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-0.6b,llm_judged
48910,unknown,unmapped,flan_v2_converted-request-75-710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48911,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-31-661,0.0000,0.0000,0.0000,0.1054,0.1738,0.0684,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48912,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-10-813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,olmo2-1b,llm_judged
48913,unknown,unmapped,correct-python-sft-187k-request-41-38,0.0000,0.0000,0.0000,0.0388,0.0769,0.0381,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48914,unknown,unmapped,filtered_wc_sample_500k-request-201-768,0.0000,0.0000,0.0000,0.0184,0.0074,-0.0110,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48915,unknown,unmapped,filtered_wc_sample_500k-request-75-924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,qwen3-no_reasoning-8b,llm_judged
48916,unknown,unmapped,correct-python-sft-187k-request-115-32,0.4000,0.5000,0.1000,0.0582,0.2247,0.1665,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48917,unknown,unmapped,IF_sft_data_verified_permissive-request-30-972,0.2500,0.2500,0.0000,0.0052,0.0337,0.0285,0,0,0,0,2,-2,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.9333,-0.9333,gpt-4.1-2025-04-14,qwen3-no_reasoning-0.6b,llm_judged
48918,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-32-67,0.0000,1.0000,1.0000,0.0353,0.1707,0.1354,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.7361,0.0000,1.7361,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48919,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-12-705,0.0000,0.0000,0.0000,0.0147,0.1087,0.0940,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2237,0.0000,0.2237,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48920,unknown,unmapped,flan_v2_converted-request-74-558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,olmo2-13b,llm_judged
48921,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-90-477,0.6667,0.0000,-0.6667,0.0957,1.0000,0.9043,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48922,unknown,unmapped,flan_v2_converted-request-53-845,0.5000,0.0000,-0.5000,0.0714,0.0000,-0.0714,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,yi-34b,llm_judged
48923,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-12-857,0.2000,0.2500,0.0500,0.0556,0.0170,-0.0385,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-1.7b,llm_judged
48924,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-91-964,0.0000,1.0000,1.0000,0.0170,0.0000,-0.0170,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48925,unknown,unmapped,multiturn_self_talk_qwen_1006,0.5000,0.5000,0.0000,0.0185,0.0229,0.0044,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
48926,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-7-21,0.0000,0.0000,0.0000,0.1440,0.1345,-0.0095,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48927,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-34-117,0.0000,1.0000,1.0000,0.0102,0.2000,0.1898,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0730,0.0000,1.0730,gemma3-4b,yi-9b,llm_judged
48928,unknown,unmapped,tulu-3-sft-personas-math-request-109-975,0.6667,0.2000,-0.4667,0.0224,0.1310,0.1086,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,qwen3-no_reasoning-0.6b,llm_judged
48929,unknown,unmapped,personahub_code_v2_34999-request-6-315,0.6667,0.2000,-0.4667,0.1409,0.0000,-0.1409,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,olmo2-1b,llm_judged
48930,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-5-100,0.2500,0.2500,0.0000,0.0481,0.0570,0.0089,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,olmo2-1b,llm_judged
48931,unknown,unmapped,DaringAnteater-prefs_olmo2_7b-request-1-739,1.0000,0.0000,-1.0000,0.0775,0.0882,0.0108,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48932,unknown,unmapped,tulu-3-sft-personas-math-request-97-578,0.6000,0.5000,-0.1000,0.0889,0.0606,-0.0283,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,olmo2-7b,llm_judged
48933,unknown,unmapped,tulu-3-sft-personas-math-request-14-737,0.5000,0.5000,0.0000,0.0646,0.1090,0.0444,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48934,unknown,unmapped,tulu-3-sft-personas-math-request-52-146,0.4000,0.4000,0.0000,0.0526,0.0438,-0.0088,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48935,unknown,unmapped,flan_v2_converted-request-76-860,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,yi-9b,llm_judged
48936,unknown,unmapped,correct-python-sft-187k-request-1-633,0.1667,0.1667,0.0000,0.0503,0.0476,-0.0027,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-coder-no_reasoning-30b-3a,olmo2-1b,llm_judged
48937,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-5-547,0.0000,0.0000,0.0000,0.0000,0.0163,0.0163,1,0,-1,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.1200,0.4625,-0.3425,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
48938,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-98-619,0.5000,0.2500,-0.2500,0.0189,0.0560,0.0371,2,0,-2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1732,0.0000,0.1732,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48939,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-188-943,0.5000,1.0000,0.5000,0.0061,0.9809,0.9748,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48940,unknown,unmapped,oasst1_converted-request-1-331,0.2000,0.2500,0.0500,0.0047,0.0028,-0.0019,0,0,0,0,0,0,1,1,16,10,-6,0,0,0,1,1,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-9b,llm_judged
48941,unknown,unmapped,correct-python-sft-187k-request-185-303,0.5000,0.4000,-0.1000,0.0308,0.1507,0.1199,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,olmo2-7b,llm_judged
48942,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-59-571,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,qwen3-no_reasoning-8b,llm_judged
48943,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-14-558,0.0000,0.0000,0.0000,0.0119,0.0694,0.0576,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
48944,unknown,unmapped,tulu-3-sft-personas-math-request-44-22,0.6000,0.5000,-0.1000,0.0887,0.0979,0.0093,0,0,0,1,0,1,0,0,4,3,-1,0,0,0,0,0,0,0,0,0,0.1438,0.0000,0.1438,qwen3-no_reasoning-14b,gemma3-4b,llm_judged
48945,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-213-486,0.0000,0.0000,0.0000,0.1111,0.4545,0.3434,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48946,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-67-924,0.0000,1.0000,1.0000,0.1318,0.0448,-0.0870,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-32b,olmo2-7b,llm_judged
48947,unknown,unmapped,flan_v2_converted-request-16-737,0.3333,0.6667,0.3333,0.1892,0.1250,-0.0642,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48948,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-903,0.0000,1.0000,1.0000,0.0043,0.0656,0.0613,0,0,0,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.1545,0.0000,0.1545,gemma3-27b,phi4-mini-instruct,llm_judged
48949,unknown,unmapped,flan_v2_converted-request-63-267,0.5000,0.0000,-0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48950,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-36-508,0.0000,0.0000,0.0000,0.0294,0.0000,-0.0294,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.5552,0.0000,1.5552,yi-9b,qwen3-no_reasoning-30b-3a,llm_judged
48951,unknown,unmapped,flan_v2_converted-request-57-210,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-1.7b,llm_judged
48952,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-48-562,0.0000,1.0000,1.0000,0.0000,0.0233,0.0233,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48953,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-118-608,0.4000,0.6667,0.2667,0.0216,0.1429,0.1213,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
48954,unknown,unmapped,flan_v2_converted-request-9-570,1.0000,0.3333,-0.6667,0.1333,0.0769,-0.0564,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,phi4-mini-instruct,llm_judged
48955,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-1-1,0.0000,1.0000,1.0000,0.0259,0.1899,0.1639,0,0,0,0,2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,3.8760,-3.8760,qwen3-no_reasoning-30b-3a,olmo2-1b,llm_judged
