idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
4383,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-80-402,0.5000,0.0000,-0.5000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-32b,qwen3-no_reasoning-1.7b,llm_judged
4384,unknown,unmapped,tulu-3-sft-coconot-regenerated-request-8-260,0.0000,0.0000,0.0000,0.0000,0.0250,0.0250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-coder-no_reasoning-30b-3a,qwen3-no_reasoning-1.7b,llm_judged
4385,unknown,unmapped,tulu_v3.9_aya_100k-request-35-977,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4386,unknown,unmapped,tulu-3-sft-personas-math-request-36-722,0.2000,0.4000,0.2000,0.0563,0.1299,0.0735,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.3167,0.0000,0.3167,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4387,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-73-387,0.0000,0.0000,0.0000,0.0048,0.0139,0.0091,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6988,0.0000,0.6988,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4388,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-3-86,0.0000,0.0000,0.0000,0.0000,0.0086,0.0086,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4389,unknown,unmapped,filtered_wc_sample_500k-request-495-809,0.0000,0.5000,0.5000,0.0125,0.9959,0.9834,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4390,unknown,unmapped,correct-python-sft-187k-request-9-91,0.2000,0.3333,0.1333,0.0248,0.2840,0.2592,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,gemma3-12b,llm_judged
4391,unknown,unmapped,tulu-3-sft-personas-math-grade-request-34-704,0.2500,1.0000,0.7500,0.1212,0.1429,0.0216,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-0.6b,qwq-32b,llm_judged
4392,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-117-328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4393,unknown,unmapped,filtered_wc_sample_500k-request-221-330,0.0000,0.0000,0.0000,0.0061,0.0035,-0.0026,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,yi-9b,llm_judged
4394,unknown,unmapped,correct-python-sft-187k-request-109-662,0.6000,0.6000,0.0000,0.1744,0.1011,-0.0733,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4395,unknown,unmapped,correct-python-sft-187k-request-105-435,0.6000,0.6000,0.0000,0.0422,0.0746,0.0325,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,qwen3-no_reasoning-0.6b,llm_judged
4396,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-19-877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4397,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-56-343,0.0000,0.0000,0.0000,0.0050,0.0000,-0.0050,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-1b,llm_judged
4398,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-49-924,0.0000,0.0000,0.0000,0.0581,0.4000,0.3419,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4399,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-45-871,0.0000,0.0000,0.0000,0.0804,0.1313,0.0510,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4400,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-19-396,0.6667,0.6667,0.0000,0.1408,0.2771,0.1363,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4401,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-22-553,0.5000,0.5000,0.0000,0.0083,0.0037,-0.0046,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-0.6b,mistral-24b,llm_judged
4402,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-115-915,0.5000,0.5000,0.0000,0.0244,0.2959,0.2715,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-7b,llm_judged
4403,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-17-150,0.0000,0.0000,0.0000,0.0152,0.0000,-0.0152,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,olmo2-7b,llm_judged
4404,unknown,unmapped,tulu_v3.9_aya_100k-request-77-655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-13b,olmo2-1b,llm_judged
4405,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-95-182,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-13b,llm_judged
4406,unknown,unmapped,correct-python-sft-187k-request-42-304,0.0000,0.0000,0.0000,0.0662,0.0877,0.0215,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4407,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-18-245,0.0000,0.0000,0.0000,0.0051,0.0054,0.0003,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-7b,llm_judged
4408,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-130-917,0.5000,0.6667,0.1667,0.0493,0.2061,0.1568,0,0,0,0,1,-1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.6689,-0.6689,gpt-20b,qwen3-no_reasoning-1.7b,llm_judged
4409,unknown,unmapped,correct-python-sft-187k-request-61-360,0.0000,0.0000,0.0000,0.0615,0.0467,-0.0148,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4410,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-3-926,0.0000,0.0000,0.0000,0.0462,0.1087,0.0625,0,0,0,2,1,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.1996,0.6439,-0.4443,qwen3-no_reasoning-4b,phi4-mini-instruct,llm_judged
4411,unknown,unmapped,multiturn_related_query_qwen_222,0.0000,0.6667,0.6667,0.4667,0.2727,-0.1939,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
4412,unknown,unmapped,correct-python-sft-187k-request-8-993,0.6000,0.6000,0.0000,0.0769,0.1091,0.0322,0,0,0,0,0,0,1,0,3,1,-2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4413,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-65-226,0.4000,0.4000,0.0000,0.0261,0.0490,0.0229,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4414,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-97-617,0.0000,1.0000,1.0000,0.1298,0.3571,0.2274,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-9b,llm_judged
4415,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-28-626,0.0000,0.0000,0.0000,0.0458,0.0775,0.0318,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,phi4-mini-instruct,llm_judged
4416,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-9-418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4417,unknown,unmapped,multiturn_self_talk_qwen_261,0.2500,0.3333,0.0833,0.0025,0.0168,0.0143,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
4418,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-69-846,0.0000,0.0000,0.0000,0.1024,0.0043,-0.0981,0,1,1,0,2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.7364,-0.7364,qwen3-no_reasoning-1.7b,gemma3-12b,llm_judged
4419,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-42-654,0.0000,0.0000,0.0000,0.0019,0.0090,0.0071,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4420,unknown,unmapped,flan_v2_converted-request-71-155,0.6667,0.0000,-0.6667,0.0000,0.1250,0.1250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-4b,qwen3-no_reasoning-0.6b,llm_judged
4421,unknown,unmapped,flan_v2_converted-request-80-455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,qwen3-no_reasoning-1.7b,llm_judged
4422,unknown,unmapped,multiturn_related_query_qwen_173,1.0000,0.6667,-0.3333,0.4511,0.2500,-0.2011,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
4423,unknown,unmapped,tulu_v3.9_aya_100k-request-5-431,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4424,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-38-44,0.5000,0.5000,0.0000,0.0424,0.0820,0.0396,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4425,unknown,unmapped,personahub_code_v2_34999-request-29-292,1.0000,1.0000,0.0000,0.1016,0.1060,0.0044,0,0,0,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.6901,0.8403,-0.1502,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4426,unknown,unmapped,tulu_v3.9_sciriff_10k-request-7-388,0.5000,0.0000,-0.5000,0.0000,0.2500,0.2500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-1.7b,llm_judged
4427,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-134-225,0.0000,0.0000,0.0000,0.0588,0.0000,-0.0588,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4428,unknown,unmapped,correct-python-sft-187k-request-184-404,0.4000,0.4000,0.0000,0.0760,0.3261,0.2501,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4429,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-17-935,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4430,unknown,unmapped,IF_sft_data_verified_permissive-request-10-519,0.0000,0.0000,0.0000,0.1607,0.0000,-0.1607,0,0,0,0,0,0,0,0,3,1,-2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4431,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-143-929,1.0000,1.0000,0.0000,0.2778,0.8667,0.5889,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4432,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-51-302,0.2500,0.3333,0.0833,0.0589,0.0087,-0.0502,0,2,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.1273,0.2415,-0.1142,qwen3-no_reasoning-30b-3a,gemma3-4b,llm_judged
4433,unknown,unmapped,multiturn_related_query_gpt_749,0.0000,0.0000,0.0000,1.0000,0.7273,-0.2727,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
4434,unknown,unmapped,correct-python-sft-187k-request-176-17,0.6667,0.3333,-0.3333,0.1552,0.0556,-0.0996,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,olmo2-13b,llm_judged
4435,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-90-332,0.5000,0.2000,-0.3000,0.0158,0.0455,0.0296,0,0,0,0,0,0,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,qwen3-no_reasoning-0.6b,llm_judged
4436,unknown,unmapped,filtered_wc_sample_500k-request-496-219,0.0000,0.5000,0.5000,0.5161,1.0000,0.4839,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4437,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-267-706,0.0000,0.0000,0.0000,0.0526,0.0076,-0.0450,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-9b,llm_judged
4438,unknown,unmapped,filtered_wc_sample_500k-request-243-197,1.0000,0.5000,-0.5000,0.1317,0.0611,-0.0707,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-0.6b,llm_judged
4439,unknown,unmapped,correct-python-sft-187k-request-102-318,0.2000,0.2500,0.0500,0.0729,0.3043,0.2314,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4440,unknown,unmapped,multiturn_self_talk_qwen_736,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
4441,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-33-806,0.5000,0.5000,0.0000,0.1580,0.1171,-0.0409,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4442,unknown,unmapped,multiturn_repeat_gpt_9142,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
4443,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-41-488,0.0000,0.0000,0.0000,0.0030,0.0123,0.0093,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,yi-34b,llm_judged
4444,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-24-709,0.0000,0.0000,0.0000,0.0283,0.0293,0.0010,0,0,0,1,2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2121,0.3154,-0.1033,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4445,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-10-383,0.3333,0.2500,-0.0833,0.0282,0.0643,0.0361,1,0,-1,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.2711,0.0000,0.2711,olmo2-32b,qwen3-no_reasoning-0.6b,llm_judged
4446,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-8-805,0.0000,0.0000,0.0000,0.1569,0.1960,0.0391,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4447,unknown,unmapped,correct-python-sft-187k-request-6-395,0.3333,0.4000,0.0667,0.0373,0.0474,0.0100,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4448,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-8-663,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,qwen3-no_reasoning-1.7b,llm_judged
4449,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-144-334,0.5000,0.0000,-0.5000,0.2368,0.7727,0.5359,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4450,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-60-16,0.0000,0.0000,0.0000,0.0270,0.0286,0.0015,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4451,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-6-905,0.7500,0.2500,-0.5000,0.0036,0.0000,-0.0036,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4452,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-50-991,0.5000,0.0000,-0.5000,0.2540,0.0000,-0.2540,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4453,unknown,unmapped,flan_v2_converted-request-1-277,1.0000,0.3333,-0.6667,0.1842,0.0476,-0.1366,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,gemma3-27b,llm_judged
4454,unknown,unmapped,tulu_v3.9_aya_100k-request-78-135,1.0000,1.0000,0.0000,0.1628,0.3571,0.1944,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,yi-34b,llm_judged
4455,unknown,unmapped,correct-python-sft-187k-request-160-358,0.5000,0.5000,0.0000,0.0159,0.1059,0.0900,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,olmo2-1b,llm_judged
4456,unknown,unmapped,IF_sft_data_verified_permissive-request-13-805,0.0000,1.0000,1.0000,0.0107,0.0000,-0.0107,0,0,0,0,0,0,0,0,4,0,-4,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-1b,llm_judged
4457,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-309-249,0.0000,0.0000,0.0000,0.0000,0.0030,0.0030,0,0,0,0,0,0,0,0,2,1612,1610,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4458,unknown,unmapped,tulu_v3.9_aya_100k-request-54-154,0.2500,1.0000,0.7500,0.0558,0.0637,0.0080,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,olmo2-1b,llm_judged
4459,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-320-190,0.5000,0.3333,-0.1667,0.0597,0.0049,-0.0548,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,olmo2-1b,llm_judged
4460,unknown,unmapped,filtered_wc_sample_500k-request-488-768,1.0000,0.5000,-0.5000,0.0069,0.0013,-0.0056,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.1998,-0.1998,olmo2-7b,gemma3-4b,llm_judged
4461,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-13-33,0.0000,0.0000,0.0000,0.0417,0.0233,-0.0183,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,olmo2-7b,llm_judged
4462,unknown,unmapped,flan_v2_converted-request-88-186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,qwen3-no_reasoning-1.7b,llm_judged
4463,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-41-262,0.5000,0.6667,0.1667,0.0274,0.2587,0.2313,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4464,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-81-815,0.3333,0.3333,0.0000,0.0860,0.2854,0.1994,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-0.6b,llm_judged
4465,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-16-353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,qwen3-no_reasoning-1.7b,llm_judged
4466,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-20-623,1.0000,0.0000,-1.0000,0.0000,0.2054,0.2054,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4467,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-51-442,0.5000,1.0000,0.5000,0.2642,0.5000,0.2358,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4468,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-1-952,0.0000,1.0000,1.0000,0.0223,0.0000,-0.0223,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6184,0.0000,0.6184,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
4469,unknown,unmapped,filtered_wc_sample_500k-request-437-287,0.0000,1.0000,1.0000,0.0085,0.1053,0.0968,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
